query_id	tema	subtema	query_text	num_pedido_normalizado	num_publicacao	relevance_candidato	score_regra	evidencia_regra	ipc	titulo
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112022022520	WO2021/236189	0	2.0	termos_medios=agua|ion	C12M 1/34; C12Q 1/04; G01N 27/30; G01N 27/414; G01N 33/48; G01N 33/49; G01N 33/68	SENSORES DE REFERÊNCIA POTENCIOMÉTRICO E ELETROQUÍMICO DESCARTÁVEIS DE USO ÚNICO, MÉTODO E MATRIZ DE REAGENTES
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112022023046	WO2022/027996	0	0.0		H04B 1/10; H04B 1/40	SISTEMA DE RELÉ DISTRIBUÍDO DE PADRÃO LTE, MÉTODO DE SUPRESSÃO DE RUÍDO DE ENLACE ASCENDENTE E DISPOSITIVO DE COMPUTADOR
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112016022223	WO2015/143501	0	0.0		F42C 15/42; F42D 1/05	APARELHO, SISTEMA E MÉTODO PARA DETONAÇÃO USANDO SINAL DE COMUNICAÇÃO MAGNÉTICA
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112023019840	WO2022/211473	0	0.0		A61K 38/17; A61K 9/00; A61K 9/127; A61K 9/50; A61P 35/00; G01N 33/50; G01N 33/68	EXOSSOMOS CARREGADOS COM FATOR 1 ASSOCIADO AO FAS (FAF1) E USO DOS MESMOS COMO AGENTE ANTICÂNCER
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112017008128	WO2016/065217	0	0.0		C12M 3/00; C12P 1/00; C12P 7/06	PROCESSO DE MÚLTIPLOS ESTÁGIOS PARA CONVERTER FONTE DE CARBONO C1 EM UM PRODUTO FINAL, E, PROCESSO BIOLÓGICO DE MÚLTIPLOS ESTÁGIOS PARA CONVERTER CO EM ETANOL
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112017024307	WO2016/181328	0	0.0		E04F 15/024	SISTEMA DE SUPORTE PARA PAVIMENTO ACIMA DO CHÃO
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR102019010991	BR102019010991	0	0.0			ESTRUTURA PARA PAINEL PUBLICITÁRIO
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112022018157	WO2021/182573	0	0.0		A61K 31/337; A61K 39/395; A61K 45/00; A61P 35/00; A61P 43/00; C07K 16/30	MEDICAMENTO PARA O TRATAMENTO E/OU PREVENÇÃO DO CÂNCER, AGENTES QUE AUMENTAM A EFICÁCIA DE UM FÁRMACO E MÉTODO PARA O TRATAMENTO E/OU PREVENÇÃO DO CÂNCER
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112017021929	WO2016/166250	0	0.0		A61K 31/4709; A61P 35/00; C07D 401/12; C07D 401/14; C07D 405/14; C07D 409/14; C07D 413/14; C07D 417/14	DERIVADOS DE QUINOLINA COMO INIBIDORES TAM RTK, COMPOSIÇÃO FARMACÊUTICA COMPREENDENDO OS REFERIDOS DERIVADOS E USO DESTES
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112017027332	WO2016/205001	0	0.0		A61K 31/192; A61K 31/573; A61K 45/06; A61K 47/14; A61K 47/44; A61K 9/00; A61K 9/06; A61P 17/06	Composição farmacêutica tópica para tratar psoríase e seu uso
QA005	purificacao_agua	adsorcao_metais_pesados	material adsorvente para remover arsênio, chumbo ou mercúrio de efluentes aquosos	BR112022016394	WO2021/168774	0	0.0		H04W 74/08	PROCEDIMENTO DE ACESSO ALEATÓRIO DE DUAS ETAPAS NA COMUNICAÇÃO SEM FIO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102018075879	BR102018075879	2	19.0	ipc_forte=2; ipc_media=2; ipc_tema=1; termos_fortes=adsorvente; termos_medios=agua|efluente|contamin|ion	B01J 20/30; C02F 1/28	PROCESSO DE OBTENÇÃO DE BIOADSORVENTE PARA SUBSTÂNCIAS ORGÂNICAS DE EFLUENTES INDÚSTRIAS E DOMÉSTICOS EM ÁGUAS MARINHAS E COSTEIRAS, E MÉTODO DE UTILIZAÇÃO DO BIOADSORVENTE
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021014000	BR102021014000	2	16.0	ipc_forte=1; ipc_media=2; ipc_tema=1; termos_fortes=adsorvente|adsorcao; termos_medios=agua|remocao	B01D 11/04; B01D 21/28; B01J 19/10	PROCESSO DE MULTIREATORES SEQUENCIAIS EM FLUXO CONTÍNUO ASSISTIDO POR APLICAÇÃO INDIRETA DE ULTRASSOM
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021014003	BR102021014003	2	16.0	ipc_forte=1; ipc_media=2; ipc_tema=1; termos_fortes=adsorvente|adsorcao; termos_medios=agua|remocao	B01D 17/04; B01J 19/10	PROCESSO DE MULTIREATORES SEQUENCIAIS EM FLUXO CONTÍNUO ASSISTIDO POR APLICAÇÃO INDIRETA DE ULTRASSOM
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102019005248	BR102019005248	2	12.5	ipc_media=1; ipc_tema=2; termos_fortes=adsorvente|adsorcao|mercurio	B01D 15/00; B01D 21/00; B01D 43/00; C01B 33/14; C08K 9/06	PROCESSO SOL-GEL PARA OBTENÇÃO DE SÍLICA HÍBRIDA, SÍLICA HÍBRIDA, CARTUCHO EXTRATOR E USO DA SÍLICA HÍBRIDA E DO CARTUCHO EXTRATOR PARA ADSORÇÃO DE ESPÉCIES DE MERCÚRIO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102014025283	BR102014025283	2	9.0	ipc_tema=1; termos_fortes=adsorvente|adsorcao; termos_medios=agua|ion	C01B 33/12	Processo de produção de sílica proveniente da areia de praia
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021004908	BR102021004908	1	12.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_medios=agua|efluente|contamin	B01J 7/02; C01B 11/02; C02F 1/76	EQUIPAMENTO GERADOR DE DIÓXIDO DE CLORO COM PROCESSAMENTO EM ALTA PRESSÃO EM REATOR COM TRÊS ZONAS DE OPERAÇÃO PARA TRATAMENTO DE ÁGUAS E EFLUENTES
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112022013216	WO2021/137176	1	11.5	ipc_forte=1; ipc_media=3; ipc_tema=2; termos_medios=agua	B01D 53/14; B01D 53/18; B01D 53/62; B01D 53/78; B01J 10/00; B01J 19/00; B01J 19/24; B01J 3/04; C02F 1/00; C02F 1/22; C02F 1/26	PRODUÇÃO CONTÍNUA DE HIDRATOS DE CLATRATO A PARTIR DE CORRENTES AQUOSAS E FORMADORAS DE HIDRATOS, MÉTODOS E USOS DOS MESMOS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112016015538	WO2015/112664	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_medios=agua|ion	B01D 17/02; B01D 24/46; C02F 1/28	SISTEMA E PROCESSO PARA TRATAR UMA CORRENTE DE ALIMENTAÇÃO QUE COMPREENDE HIDROCARBONETOS E UM LÍQUIDO À BASE DE ÁGUA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112022016205	WO2021/160804	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_medios=ion|remocao	B01D 37/00; B01D 39/00; B01J 23/22; C01B 17/74; C01B 17/90	PROCESSO PARA A REMOÇÃO DE MATERIAL PARTICULADO DE UM FLUXO AQUOSO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR202021011625	BR202021011625	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_medios=agua|efluente	B01D 29/23; C02F 1/28	FILTRO SEPARADOR DE BIOMASSA MICROALGAL
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112022009278	WO2021/097458	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=2; termos_medios=agua|ion	B01D 25/00; C02F 1/28; C02F 1/52	SISTEMA DE FILTRO DE ÁGUA, FILTRO DE ANEL ANULAR, FILTRO DE ÁGUA E SISTEMA DE FILTRO DE PARTÍCULA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102019011244	BR102019011244	1	11.0	ipc_forte=1; ipc_media=2; ipc_tema=1; termos_medios=agua|contamin|ion	B01D 15/08; B01D 61/14; B01J 20/00; B01J 20/281; C07C 7/00	DISPOSITIVO DE TRÊS VIAS PARA FILTRAÇÃO E MICROEXTRAÇÃO SÓLIDO-LÍQUIDO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102016031052	BR102016031052	1	9.0	ipc_forte=1; ipc_media=2; ipc_tema=1; termos_medios=ion	B01D 53/88; B01J 19/12	COMPONENTE TUBO DE QUARTZO PARA REATOR FOTOCATALÍTICO, USO DO COMPONENTE, REATOR FOTOCATALÍTICOE, MÉTODO DE USO DE REATOR FOTOCATALÍTICO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112021025855	WO2020/264153	1	9.0	ipc_media=2; ipc_tema=3; termos_medios=agua|efluente|ion	B01D 61/38; C02F 1/46; C02F 1/72; C02F 3/02; C02F 3/08; C25B 1/26	SISTEMA E PROCESSO PARA O TRATAMENTO DE UM FLUXO DE ÁGUAS RESIDUAIS MARINHAS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112019000472	WO2018/011629	1	8.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_medios=agua|ion	C02F 1/28; C02F 1/32; C02F 1/44; C02F 1/467; C02F 1/50; C02F 1/72; C02F 1/78; C02F 9/00	SISTEMA DE PURIFICAÇÃO DE ÁGUA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112018071996	WO2017/186478	1	8.5	ipc_forte=1; ipc_media=1; ipc_tema=1; termos_medios=agua|ion	C02F 101/30; C02F 103/00; C02F 1/28; C04B 18/02; C04B 20/00; C04B 28/02	COMPOSIÇÃO NA FORMA DE GRÂNULOS, FILTRO PARA PURIFICAÇÃO DE ÁGUA, USO DE UMA COMPOSIÇÃO, PROCESSO PARA PREPARAÇÃO DE UMA COMPOSIÇÃO NA FORMA DE GRÂNULOS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR202017003544	BR202017003544	1	8.0	ipc_media=2; ipc_tema=2; termos_medios=agua|efluente|contamin	B01D 17/02; C02F 1/40	DISPOSIÇÃO CONSTRUTIVA INTRODUZIDA EM CONJUNTO DE SISTEMA DE CAPTAÇÃO DE ÓLEO, ELEMENTO COALESCENTE E CAIXA SEPARADORA DE ÁGUA E ÓLEO PARA TRATAMENTO DE EFLUENTES OLEOSOS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112019004596	WO2018/046687	1	8.0	ipc_media=2; ipc_tema=2; termos_medios=agua|efluente|ion	B01D 21/01; C02F 103/10; C02F 1/52; C02F 1/56	PROCESSO PARA TRATAR UM EFLUENTE AQUOSO, USO DE PELO MENOS UM POLÍMERO ANIÔNICO NATURAL MODIFICADO E COMPOSIÇÃO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102015026107	BR102015026107	1	8.0	ipc_media=2; ipc_tema=2; termos_medios=agua|contamin|ion	B01D 36/02; C02F 9/02	SISTEMA E MÉTODO DE TRATAMENTO DE ÁGUA COM RECUPERAÇÃO DO REJEITO DE OSMOSE REVERSA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102019008136	BR102019008136	1	8.0	ipc_media=2; ipc_tema=2; termos_medios=agua|efluente|ion	B01D 11/04; C02F 101/30; C02F 103/30; C02F 1/26	PROCESSO DE SEPARAÇÃO ENTRE CORANTE ANIÔNICO E CORANTE CATIÔNICO A PARTIR DE MATRIZES AQUOSAS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112023022135	WO2022/235708	1	7.0	ipc_media=2; ipc_tema=3; termos_medios=agua	B01D 37/00; B01D 53/14; B01D 53/62; B01D 53/73; B01D 53/78; B01D 53/96; B01D 61/42; B01D 61/44; B01D 9/00; C02F 1/469; C25B 1/14	SISTEMAS E MÉTODOS PARA CAPTURAR DIÓXIDO DE CARBONO E REGENERAR UMA SOLUÇÃO CAPTURADA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102016030195	BR102016030195	1	7.0	ipc_media=2; ipc_tema=2; termos_medios=agua|contamin	B01D 61/14; B01D 63/06; B01D 67/00; B01D 71/04; B82Y 30/00; C01G 3/00; C02F 101/30; C02F 103/04; C02F 1/50	MEMBRANA MICROPOROSA, PROCESSO DE OBTENÇÃO DE MEMBRANA MICROPOROSA E PROCESSO DE DESINFECÇÃO DE ÁGUA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021001899	BR102021001899	1	7.0	ipc_media=2; ipc_tema=2; termos_medios=agua|ion	B01D 24/00; B01D 24/46; C02F 1/00	FILTRO AUTOLIMPANTE
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112023014249	WO2022/209461	1	7.0	ipc_media=2; ipc_tema=2; termos_medios=agua|ion	B01D 61/04; B01D 65/02; B01D 65/06; C02F 1/44; C02F 1/50	MÉTODO PARA OPERAR UM DISPOSITIVO DE MEMBRANA DE OSMOSE REVERSA, MÉTODO DE CONTROLE DE LODO QUE É APLICADO A UM DISPOSITIVO DE MEMBRANA DE OSMOSE REVERSA, E, DISPOSITIVO DE TRATAMENTO DE ÁGUA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR212023019212	WO2022/204825	1	7.0	ipc_media=2; ipc_tema=2; termos_medios=agua|ion	B01D 39/00; B01D 39/02; B01D 39/06; B01D 39/14; C02F 1/00; C02F 1/50	DISPOSITIVO ESTERILIZADOR DE ÁGUA À BASE DE COBRE
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112012008166	WO2011/018978	1	7.0	ipc_media=2; ipc_tema=2; termos_medios=agua|contamin	B01D 21/01; C02F 1/44; C02F 1/52; C02F 1/56; C08G 8/00; C08G 8/04	MÉTODO DE TRATAMENTO DE ÁGUA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112019006980	WO2018/065979	1	7.0	ipc_media=2; ipc_tema=2; termos_medios=agua|ion	A61M 1/16; B01D 61/18; B01D 61/28; B01D 63/02; B01D 65/02; C02F 1/44	SISTEMA DE FILTRAÇÃO DE ÁGUA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102018073020	BR102018073020	1	7.0	ipc_media=2; ipc_tema=3; termos_medios=agua	B01D 35/02; C02F 1/00; E03B 3/02; E03B 7/07	SISTEMA DE CLASSIFICAÇÃO E FILTRAGEM TOTAL DA ÁGUA PLUVIAL CAPTADA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112021025872	WO2020/252552	1	7.0	ipc_media=2; ipc_tema=2; termos_medios=agua|efluente	B01D 1/26; C02F 103/38; C02F 1/04; C02F 9/00; C02F 9/10	PROCESSO PARA RECUPERAR O EFLUENTE DE ÁGUA RESIDUAL DE LAVAGEM GERADA NO PROCESSO DE PRODUÇÃO DE HIDROXIPROPIL METILCELULOSE (HPMC)
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102017006908	BR102017006908	1	7.0	ipc_media=2; ipc_tema=2; termos_medios=agua|efluente	B01D 24/00; C02F 1/00; C02F 101/10; C02F 101/16; C02F 101/20; C02F 101/30; C02F 103/06; C02F 1/44; C02F 1/52; C02F 1/56; C02F 1/70; C02F 1/78; C02F 9/00; C05F 9/00	PROCESSO DE EXTRAÇÃO E PURIFICAÇÃO DE SUBSTÂNCIAS HÚMICAS DE LIXIVIADO DE ATERRO SANITÁRIO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102017006907	BR102017006907	1	7.0	ipc_media=2; ipc_tema=2; termos_medios=agua|efluente	B01D 24/00; C02F 1/00; C02F 101/10; C02F 101/16; C02F 101/20; C02F 101/30; C02F 103/06; C02F 1/44; C02F 1/52; C02F 1/56; C02F 1/70; C02F 1/78; C02F 9/00; C05F 9/00	PROCESSO DE TRATAMENTO DE LIXIVIADO DE ATERRO SANITÁRIO POR OXIAMONÓLISE
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102022005379	BR102022005379	1	6.5	ipc_forte=1; ipc_media=1; termos_medios=ion	B01J 23/06	MOLIBDATO DE ZINCO APLICADO COMO CATALISADOR PARA SÍNTESE DE BIODIESEL POR REAÇÕES DE TRANSESTERIFICAÇÃO, ESTERIFICAÇÃO E TRANSESTERIFICAÇÃO/ESTERIFICAÇÃO SIMULTÂNEAS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102018009266	BR102018009266	1	6.5	ipc_forte=1; ipc_media=1; termos_medios=agua	B01J 21/04; B01J 21/10; B01J 23/02; B01J 23/06; B01J 23/22; B01J 23/26; B01J 23/44; B01J 23/74; B01J 37/02	PROCESSO PARA SÍNTESE DE NANOTUBOS DE HIDRÓXIDOS DUPLOS LAMELARES, NANOTUBOS DE HIDRÓXIDOS DUPLOS LAMELARES E SEUS USOS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112023000757	WO2022/015552	1	6.5	ipc_forte=1; ipc_media=1; termos_medios=contamin	B01J 38/00; C10G 11/05; C10G 11/18	PROCESSO PARA CRAQUEAMENTO CATALÍTICO E CATALISATOR DE FCC DE EQUILÍBRIO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR132021018722	BR132021018722	1	6.5	ipc_forte=1; ipc_media=1; termos_medios=agua	B01J 3/00; C08J 3/00	SISTEMA INTEGRADO DE EXTRAÇÃO E HIDRÓLISE EM ÁGUA SUBCRÍTICA E SUPERCRÍTICA PARA OBTENÇÃO DE COMPOSTOS BIOATIVOS E AÇÚCARES FERMENTESCÍVEIS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112017013093	WO2016/100645	0	5.5	ipc_forte=1; ipc_media=1	A61K 31/4439; A61P 13/08; A61P 35/00; B01J 31/24; C07C 255/61; C07D 213/61; C07D 213/84; C07D 233/86; C07D 235/02; C07D 401/04	PROCESSOS PARA A PREPARAÇÃO DE UM COMPOSTO DE DIARILTIO-HIDANTOÍNA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102022019345	BR102022019345	0	5.0	termos_fortes=adsorcao; termos_medios=agua|ion	C07C 67/03; C10L 1/02; C10L 1/10; C11B 3/00	PROCESSO DE PRODUÇÃO DE BIODIESEL
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021008610	BR102021008610	0	5.0	termos_fortes=adsorvente; termos_medios=agua|contamin	E21B 33/03; E21B 33/035	CABEÇA DE POÇO INTEGRADA COM SISTEMA DE MONITORAMENTO DE SOLO E AQUÍFERO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021001046	BR102021001046	0	4.0	termos_fortes=adsorcao; termos_medios=remocao	C05F 17/10; C05F 17/20; C12F 3/06	PROCESSO PARA PREPARAÇÃO DE UMA SOLUÇÃO SALINA A PARTIR DA VINHAÇA E SEUS USOS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021008211	BR102021008211	0	4.0	termos_medios=agua|contamin|ion|remocao	C09K 8/58; C10G 1/04	SISTEMAS DE MICROEMULSÃO PARA EXTRAÇÃO E DESLOCAMENTO DE PETRÓLEO EM ROCHAS DE ARENITO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112018004742	WO2017/042832	0	4.0	termos_medios=agua|efluente|contamin|ion	C01D 9/00; C01D 9/04; C05C 5/02; C05F 5/00	PROCESSO PARA RECUPERAÇÃO DE POTÁSSIO A PARTIR DE ÁGUA DE LAVAGEM BIOMETANADA (BMSW) COM MELHORAMENTO CONCOMITANTE DE QUALIDADE DE EFLUENTE DE PROCESSO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021008603	BR102021008603	0	4.0	termos_medios=agua|contamin|ion|remocao	C12M 1/28	AMOSTRADOR PARA MICROBIOLOGIA EM AMBIENTES INTERSTICIAIS E HIPORRÉICOS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021002493	BR102021002493	0	3.0	termos_medios=agua|ion|remocao	A61K 31/138; A61K 31/155; A61K 31/167; A61K 31/282; A61K 31/337; A61K 31/415; A61K 31/4196; A61K 31/4535; A61K 31/513; A61K 31/565; A61K 31/704; A61K 47/10; A61K 47/24; A61K 47/34; A61P 35/00	NANOFORMULAÇÕES COMPREENDENDO FENRETINIDA, PROCESSO DE OBTENÇÃO DAS MESMAS E USO DESTAS NA PREPARAÇÃO DE UM MEDICAMENTO PARA A QUIMIOPREVENÇÃO DO CÂNCER DE MAMA E/OU NA PREVENÇÃO E/OU TRATAMENTO DO CÂNCER DE PELE E DE MUCOSAS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112019006917	WO2018/065668	0	3.0	termos_medios=agua|ion|remocao	D04H 1/70; D21F 1/02; D21F 11/00; D21F 3/02; D21F 3/04; D21F 5/04; D21F 9/00	MÉTODO E APARELHO PARA PRODUÇÃO DE UMA REDE DE FIBRA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021014370	BR102021014370	0	3.0	termos_fortes=chumbo	G01N 27/30; G01N 33/22	SENSOR ELETROQUÍMICO PARA ANÁLISE DE RESÍDUOS DE DISPARO DE ARMA DE FOGO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102023004611	BR102023004611	0	3.0	termos_fortes=adsorcao	A61L 15/18; A61L 15/44	TECIDO CONTENDO LIBERADOR DE ÓXIDO NÍTRICO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102022002770	BR102022002770	0	3.0	termos_medios=agua|ion|remocao	A61B 17/00; A61B 17/32	DISPOSITIVO E MÉTODO DE RECUPERAÇÃO PARA RECUPERAR TECIDO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112022014077	WO2021/171120	0	3.0	termos_medios=agua|ion|remocao	G01N 1/38; G01N 1/40; G01N 33/24; G01N 9/00	UNIDADE DE FILTRO PARA A REMOÇÃO DE PARTÍCULAS DE UMA PASTA FLUIDA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112022025821	WO2021/258056	0	3.0	termos_medios=agua|ion|remocao	A23K 10/30; A23K 20/163; A23K 50/70; A23K 50/75; A61K 31/704; A61K 36/00; A61K 39/00; A61P 33/00; A61P 33/02; A61P 37/04	USO DE UM EXTRATO DE UMA PLANTA NÃO LENHOSA DO GÊNERO HESPERALOE , USO DE UMA COMPOSIÇÃO COMPREENDENDO PELO MENOS UMA SAPONINA EXTRAÍDA DE UMA PLANTA NÃO LENHOSA DO GÊNERO HESPERALOE, USO DE IMUNOMODULADOR DERIVADO DE HESPERALOE, E, COMPOSIÇÃO IMUNOGÊNICA
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112019017808	WO2018/158672	0	3.0	termos_medios=agua|ion|remocao	C07C 51/265	PROCESSO CONTÍNUO PARA PREPARAR UM ÁCIDO DICARBOXÍLICO AROMÁTICO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102016028545	BR102016028545	0	3.0	termos_medios=agua|ion|remocao	F01K 17/00; F01K 17/04	DISPOSITIVO PARA RETENÇÃO DE GASES E ÁGUA PROVENIENTES DO ESCAPAMENTO DE MOTORES DE COMBUSTÃO INTERNA PARA LASTRO EM AERÓSTATO
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112023018390	WO2022/195433	0	3.0	termos_medios=agua|contamin|remocao	C07C 63/28; C08J 11/16; C08J 11/22; C08J 11/24	MÉTODO PARA A RECICLAGEM DE UM RESÍDUO TÊXTIL QUE COMPREENDE UM COMPONENTE CELULÓSICO E UM COMPONENTE DE POLIÉSTER
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102021009747	BR102021009747	0	3.0	termos_medios=agua|contamin|ion	A01N 63/00; C12M 1/04; C12M 1/107; C12M 1/12	SISTEMA AERÓBICO PARA MULTIPLICAÇÃO CASEIRA DE MICRORGANISMOS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR102020020029	BR102020020029	0	3.0	termos_medios=agua|contamin|ion	F16C 33/76	PROTETOR RESTRITIVO ESTACIONÁRIO PARA CAIXA DE MANCAIS
QA006	purificacao_agua	adsorcao_metais_pesados	encontrar tecnologias que limpam água contaminada com metais tóxicos	BR112022022520	WO2021/236189	0	2.0	termos_medios=agua|ion	C12M 1/34; C12Q 1/04; G01N 27/30; G01N 27/414; G01N 33/48; G01N 33/49; G01N 33/68	SENSORES DE REFERÊNCIA POTENCIOMÉTRICO E ELETROQUÍMICO DESCARTÁVEIS DE USO ÚNICO, MÉTODO E MATRIZ DE REAGENTES
